n_points_in       x_min       y_min       z_min       x_max       y_max       z_max      dx_out      dy_out      dz_out
       21822  1152.77000    71.07100     0.00000 25779.70000  9926.20000     1.00000     9.47609     9.47609     1.00000
x(m)        y(m)        z(m)        q(m^2/s)
 15042.20000  4392.17000     0.00000   230.25790
 15023.30000  4400.59000     0.00000   273.57630
 15014.90000  4404.35000     0.00000   308.32960
 14970.80000  4423.95000     0.00000   221.12990
 14939.10000  4438.10000     0.00000   238.21940
 14918.40000  4447.30000     0.00000   238.61190
 14939.10000  4467.98000     0.00000   215.77240
 15014.90000  4467.98000     0.00000   223.59200
 15090.70000  4467.98000     0.00000   215.81770
 15166.50000  4467.98000     0.00000   216.44870
 15242.30000  4467.98000     0.00000   218.18520
 15318.10000  4467.98000     0.00000   245.45480
 15393.90000  4467.98000     0.00000   222.59100
 15469.70000  4467.98000     0.00000   233.65700
 15545.50000  4467.98000     0.00000   225.02450
 15621.30000  4467.98000     0.00000   238.71350
 15697.10000  4467.98000     0.00000   244.85270
 15773.00000  4467.98000     0.00000   320.35660
 15848.80000  4467.98000     0.00000   248.92510
 15924.60000  4467.98000     0.00000   250.91740
 16000.40000  4467.98000     0.00000   250.89100
 16076.20000  4467.98000     0.00000   270.71810
 16152.00000  4467.98000     0.00000   274.58210
 16227.80000  4467.98000     0.00000   265.52710
 16303.60000  4467.98000     0.00000   293.06950
 16379.40000  4467.98000     0.00000   281.01210
 16455.20000  4467.98000     0.00000   292.48110
 16531.00000  4467.98000     0.00000   267.55750
 16606.80000  4467.98000     0.00000   286.47250
 16682.70000  4467.98000     0.00000   288.04990
 16758.50000  4467.98000     0.00000   286.14240
 16834.30000  4467.98000     0.00000   304.09000
 16910.10000  4467.98000     0.00000   271.10140
 16985.90000  4467.98000     0.00000   273.56300
 17061.70000  4467.98000     0.00000   297.91870
 17137.50000  4467.98000     0.00000   266.21670
 17213.30000  4467.98000     0.00000   284.82050
 17289.10000  4467.98000     0.00000   261.54680
 17364.90000  4467.98000     0.00000   263.19380
 17440.70000  4467.98000     0.00000   260.31590
 17516.60000  4467.98000     0.00000   257.59570
 17592.40000  4467.98000     0.00000   230.37300
 17668.20000  4467.98000     0.00000   269.43590
 17744.00000  4467.98000     0.00000   229.85580
 17819.80000  4467.98000     0.00000   229.76570
 17895.60000  4467.98000     0.00000   242.07100
 17971.40000  4467.98000     0.00000   244.70970
 18047.20000  4467.98000     0.00000   260.98960
 18123.00000  4467.98000     0.00000   254.64370
 18198.80000  4467.98000     0.00000   251.15710
 18274.60000  4467.98000     0.00000   261.66110
 18350.40000  4467.98000     0.00000   268.87070
 18426.30000  4467.98000     0.00000   273.89230
 18502.10000  4467.98000     0.00000   265.22370
 18577.90000  4467.98000     0.00000   258.83290
 18653.70000  4467.98000     0.00000   247.57210
 18729.50000  4467.98000     0.00000   259.35850
 18805.30000  4467.98000     0.00000   251.80820
 18881.10000  4467.98000     0.00000   251.12990
 18956.90000  4467.98000     0.00000   238.50350
 19032.70000  4467.98000     0.00000   246.40750
 19108.50000  4467.98000     0.00000   245.38150
 19184.30000  4467.98000     0.00000   234.18060
 19260.20000  4467.98000     0.00000   270.27090
 19336.00000  4467.98000     0.00000   211.57490
 19411.80000  4467.98000     0.00000   221.81130
 19487.60000  4467.98000     0.00000   261.66990
 19563.40000  4467.98000     0.00000   259.98880
 19639.20000  4467.98000     0.00000   222.36110
 19715.00000  4467.98000     0.00000   260.81080
 19790.80000  4467.98000     0.00000   262.17610
 19866.60000  4467.98000     0.00000   236.80710
 19942.40000  4467.98000     0.00000   268.01450
 20018.20000  4467.98000     0.00000   266.32790
 20094.00000  4467.98000     0.00000   265.47020
 20169.90000  4467.98000     0.00000   258.31700
 20245.70000  4467.98000     0.00000   258.57020
 20321.50000  4467.98000     0.00000   256.59580
 20397.30000  4467.98000     0.00000   256.66080
 20473.10000  4467.98000     0.00000   259.77460
 20548.90000  4467.98000     0.00000   223.66280
 20624.70000  4467.98000     0.00000   222.53250
 20700.50000  4467.98000     0.00000   222.42630
 20776.30000  4467.98000     0.00000   218.05330
 20852.10000  4467.98000     0.00000   151.73330
 20927.90000  4467.98000     0.00000   215.91530
 21003.80000  4467.98000     0.00000   216.34160
 21079.60000  4467.98000     0.00000   267.35230
 21155.40000  4467.98000     0.00000   267.34920
 21231.20000  4467.98000     0.00000   217.08170
 21307.00000  4467.98000     0.00000   186.58410
 21382.80000  4467.98000     0.00000   210.96130
 21458.60000  4467.98000     0.00000   209.03770
 21534.40000  4467.98000     0.00000   196.11230
 21610.20000  4467.98000     0.00000   194.60700
 21686.00000  4467.98000     0.00000   188.08950
 21761.80000  4467.98000     0.00000   188.67060
 21837.60000  4467.98000     0.00000   188.72030
 21913.50000  4467.98000     0.00000   194.68760
 21989.30000  4467.98000     0.00000   194.90910
 22065.10000  4467.98000     0.00000   194.88240
 22140.90000  4467.98000     0.00000   194.76330
 22216.70000  4467.98000     0.00000   211.21270
 22292.50000  4467.98000     0.00000   158.58290
 22368.30000  4467.98000     0.00000   153.73180
 22444.10000  4467.98000     0.00000   156.13370
 22519.90000  4467.98000     0.00000   216.60570
 22595.70000  4467.98000     0.00000   189.46830
 22671.50000  4467.98000     0.00000   159.23710
 22747.40000  4467.98000     0.00000   175.24260
 22823.20000  4467.98000     0.00000   180.89330
 22899.00000  4467.98000     0.00000   182.61740
 22974.80000  4467.98000     0.00000   250.62420
 23050.60000  4467.98000     0.00000   185.17940
 23126.40000  4467.98000     0.00000   185.29780
 23202.20000  4467.98000     0.00000   176.06320
 23278.00000  4467.98000     0.00000   177.77570
 23353.80000  4467.98000     0.00000   175.47540
 23429.60000  4467.98000     0.00000   256.21470
 23505.40000  4467.98000     0.00000   204.51440
 23581.20000  4467.98000     0.00000   177.19300
 23657.10000  4467.98000     0.00000     0.00000
 23732.90000  4467.98000     0.00000     0.00000
 23808.70000  4467.98000     0.00000   206.01140
 23884.50000  4467.98000     0.00000   257.14330
 23960.30000  4467.98000     0.00000     0.00000
 24036.10000  4467.98000     0.00000     0.00000
 24111.90000  4467.98000     0.00000   260.60100
 24187.70000  4467.98000     0.00000   260.60190
 24263.50000  4467.98000     0.00000   260.73050
 24339.30000  4467.98000     0.00000   167.21330
 24415.10000  4467.98000     0.00000   207.85660
 24491.00000  4467.98000     0.00000   204.75570
 24566.80000  4467.98000     0.00000   204.80450
 24642.60000  4467.98000     0.00000     0.00000
 24718.40000  4467.98000     0.00000     0.00000
 24794.20000  4467.98000     0.00000   216.01440
 24870.00000  4467.98000     0.00000   215.82260
 24945.80000  4467.98000     0.00000     0.00000
 25021.60000  4467.98000     0.00000     0.00000
 25097.40000  4467.98000     0.00000     0.00000
 25173.20000  4467.98000     0.00000     0.00000
 25249.00000  4467.98000     0.00000   251.18980
 25324.80000  4467.98000     0.00000     0.00000
 25400.70000  4467.98000     0.00000   215.77810
 25476.50000  4467.98000     0.00000   251.81220
 25552.30000  4467.98000     0.00000   216.17560
 25628.10000  4467.98000     0.00000   258.85500
 25703.90000  4467.98000     0.00000   146.64050
 25779.70000  4467.98000     0.00000   217.49050
 14872.00000  4467.98000     0.00000   273.17350
 14865.90000  4470.66000     0.00000   328.93000
 14863.20000  4471.85000     0.00000   328.45010
 14813.50000  4494.01000     0.00000   298.26860
 14787.40000  4505.60000     0.00000   302.97840
 14761.00000  4517.37000     0.00000   168.09890
 14711.60000  4539.36000     0.00000   281.77310
 14708.60000  4540.72000     0.00000   281.03750
 14711.60000  4543.78000     0.00000   281.21040
 14787.40000  4543.78000     0.00000   252.51990
 14863.20000  4543.78000     0.00000   239.02060
 14939.10000  4543.78000     0.00000   220.50680
 15014.90000  4543.78000     0.00000   204.62130
 15090.70000  4543.78000     0.00000   215.40090
 15166.50000  4543.78000     0.00000   215.74710
 15242.30000  4543.78000     0.00000   242.02330
 15318.10000  4543.78000     0.00000   221.81620
 15393.90000  4543.78000     0.00000   227.97440
 15469.70000  4543.78000     0.00000   223.56950
 15545.50000  4543.78000     0.00000   243.58120
 15621.30000  4543.78000     0.00000   264.34530
 15697.10000  4543.78000     0.00000   247.82810
 15773.00000  4543.78000     0.00000   249.11790
 15848.80000  4543.78000     0.00000   304.11920
 15924.60000  4543.78000     0.00000   251.64340
 16000.40000  4543.78000     0.00000   254.57070
 16076.20000  4543.78000     0.00000   268.59750
 16152.00000  4543.78000     0.00000   269.89820
 16227.80000  4543.78000     0.00000   266.45620
 16303.60000  4543.78000     0.00000   305.38120
 16379.40000  4543.78000     0.00000   287.36180
 16455.20000  4543.78000     0.00000   270.86710
 16531.00000  4543.78000     0.00000   263.35740
 16606.80000  4543.78000     0.00000   264.72260
 16682.70000  4543.78000     0.00000   272.73920
 16758.50000  4543.78000     0.00000   275.14170
 16834.30000  4543.78000     0.00000   271.57670
 16910.10000  4543.78000     0.00000   305.59980
 16985.90000  4543.78000     0.00000   299.49560
 17061.70000  4543.78000     0.00000   264.09840
 17137.50000  4543.78000     0.00000   262.65700
 17213.30000  4543.78000     0.00000   264.29080
 17289.10000  4543.78000     0.00000   284.78960
 17364.90000  4543.78000     0.00000   285.37860
 17440.70000  4543.78000     0.00000   288.76610
 17516.60000  4543.78000     0.00000   264.94510
 17592.40000  4543.78000     0.00000   226.81380
 17668.20000  4543.78000     0.00000   228.18650
 17744.00000  4543.78000     0.00000   239.97560
 17819.80000  4543.78000     0.00000   243.07110
 17895.60000  4543.78000     0.00000   259.70430
 17971.40000  4543.78000     0.00000   260.11660
 18047.20000  4543.78000     0.00000   249.93550
 18123.00000  4543.78000     0.00000   258.30750
 18198.80000  4543.78000     0.00000   268.22450
 18274.60000  4543.78000     0.00000   273.59830
 18350.40000  4543.78000     0.00000   264.33420
 18426.30000  4543.78000     0.00000   256.04140
 18502.10000  4543.78000     0.00000   246.37550
 18577.90000  4543.78000     0.00000   247.88540
 18653.70000  4543.78000     0.00000   249.59350
 18729.50000  4543.78000     0.00000   262.14090
 18805.30000  4543.78000     0.00000   238.43500
 18881.10000  4543.78000     0.00000   246.10190
 18956.90000  4543.78000     0.00000   244.99570
 19032.70000  4543.78000     0.00000   270.42610
 19108.50000  4543.78000     0.00000   269.74090
 19184.30000  4543.78000     0.00000   221.04860
 19260.20000  4543.78000     0.00000   249.79400
 19336.00000  4543.78000     0.00000   261.65150
 19411.80000  4543.78000     0.00000   259.09810
 19487.60000  4543.78000     0.00000   259.22810
 19563.40000  4543.78000     0.00000   262.11460
 19639.20000  4543.78000     0.00000   237.03340
 19715.00000  4543.78000     0.00000   263.89260
 19790.80000  4543.78000     0.00000   268.04740
 19866.60000  4543.78000     0.00000   266.22720
 19942.40000  4543.78000     0.00000   265.41990
 20018.20000  4543.78000     0.00000   258.56660
 20094.00000  4543.78000     0.00000   255.44280
 20169.90000  4543.78000     0.00000   256.59190
 20245.70000  4543.78000     0.00000   259.72610
 20321.50000  4543.78000     0.00000   224.24590
 20397.30000  4543.78000     0.00000   223.34670
 20473.10000  4543.78000     0.00000   222.43710
 20548.90000  4543.78000     0.00000   267.35210
 20624.70000  4543.78000     0.00000   267.35160
 20700.50000  4543.78000     0.00000   267.35050
 20776.30000  4543.78000     0.00000   216.17480
 20852.10000  4543.78000     0.00000   217.47180
 20927.90000  4543.78000     0.00000   218.78400
 21003.80000  4543.78000     0.00000   217.19250
 21079.60000  4543.78000     0.00000   205.33030
 21155.40000  4543.78000     0.00000   186.75800
 21231.20000  4543.78000     0.00000   210.40940
 21307.00000  4543.78000     0.00000   208.68630
 21382.80000  4543.78000     0.00000   194.87990
 21458.60000  4543.78000     0.00000   193.53630
 21534.40000  4543.78000     0.00000   188.73620
 21610.20000  4543.78000     0.00000   188.70410
 21686.00000  4543.78000     0.00000   194.62420
 21761.80000  4543.78000     0.00000   194.98950
 21837.60000  4543.78000     0.00000   194.94360
 21913.50000  4543.78000     0.00000   193.61390
 21989.30000  4543.78000     0.00000   211.21380
 22065.10000  4543.78000     0.00000   158.89790
 22140.90000  4543.78000     0.00000   158.50430
 22216.70000  4543.78000     0.00000   153.39930
 22292.50000  4543.78000     0.00000   216.80400
 22368.30000  4543.78000     0.00000   189.55070
 22444.10000  4543.78000     0.00000   145.93710
 22519.90000  4543.78000     0.00000   175.37630
 22595.70000  4543.78000     0.00000   180.57620
 22671.50000  4543.78000     0.00000   182.54840
 22747.40000  4543.78000     0.00000   183.61640
 22823.20000  4543.78000     0.00000   250.62360
 22899.00000  4543.78000     0.00000   185.26720
 22974.80000  4543.78000     0.00000   176.05850
 23050.60000  4543.78000     0.00000   177.67640
 23126.40000  4543.78000     0.00000   175.48940
 23202.20000  4543.78000     0.00000   204.36490
 23278.00000  4543.78000     0.00000   204.59010
 23353.80000  4543.78000     0.00000   256.21390
 23429.60000  4543.78000     0.00000   177.19300
 23505.40000  4543.78000     0.00000   134.50620
 23581.20000  4543.78000     0.00000     0.00000
 23657.10000  4543.78000     0.00000   205.99910
 23732.90000  4543.78000     0.00000   257.14610
 23808.70000  4543.78000     0.00000     0.00000
 23884.50000  4543.78000     0.00000   260.60290
 23960.30000  4543.78000     0.00000   260.60490
 24036.10000  4543.78000     0.00000   175.09690
 24111.90000  4543.78000     0.00000   260.73550
 24187.70000  4543.78000     0.00000   208.59100
 24263.50000  4543.78000     0.00000   209.39410
 24339.30000  4543.78000     0.00000   204.78110
 24415.10000  4543.78000     0.00000     0.00000
 24491.00000  4543.78000     0.00000     0.00000
 24566.80000  4543.78000     0.00000   216.01130
 24642.60000  4543.78000     0.00000   215.82570
 24718.40000  4543.78000     0.00000     0.00000
 24794.20000  4543.78000     0.00000     0.00000
 24870.00000  4543.78000     0.00000     0.00000
 24945.80000  4543.78000     0.00000     0.00000
 25021.60000  4543.78000     0.00000     0.00000
 25097.40000  4543.78000     0.00000   251.18920
 25173.20000  4543.78000     0.00000   215.77950
