x(m)        y(m)        z(m)        h max (m)
 23960.30000  1284.01000     0.00000     6.76070
 24036.10000  1284.01000     0.00000     6.73980
 24111.90000  1284.01000     0.00000     6.73840
 24187.70000  1284.01000     0.00000     6.73730
 24263.50000  1284.01000     0.00000     6.73840
 24339.30000  1284.01000     0.00000     6.73700
 24415.10000  1284.01000     0.00000     6.74060
 24491.00000  1284.01000     0.00000     6.74300
 24566.80000  1284.01000     0.00000     6.81670
 24642.60000  1284.01000     0.00000     6.75720
 24718.40000  1284.01000     0.00000     6.74630
 24794.20000  1284.01000     0.00000     6.75440
 24870.00000  1284.01000     0.00000     6.74330
 24945.80000  1284.01000     0.00000     6.74130
 25021.60000  1284.01000     0.00000     6.73980
 25097.40000  1284.01000     0.00000     6.74010
 25173.20000  1284.01000     0.00000     6.73980
 25249.00000  1284.01000     0.00000     6.74130
 25324.80000  1284.01000     0.00000     6.78500
 25400.70000  1284.01000     0.00000     6.77480
 25476.50000  1284.01000     0.00000     6.76350
 25552.30000  1284.01000     0.00000     6.77610
 25628.10000  1284.01000     0.00000     6.77980
 25703.90000  1284.01000     0.00000     7.07270
 25779.70000  1284.01000     0.00000     6.73890
 22023.30000  1284.01000     0.00000    10.15350
 21999.70000  1294.48000     0.00000     9.06680
 21989.30000  1299.14000     0.00000     8.30570
 21947.30000  1317.84000     0.00000     6.23050
 21913.50000  1332.90000     0.00000     9.12750
 21894.80000  1341.19000     0.00000     9.31150
 21913.50000  1359.82000     0.00000     8.33970
 21989.30000  1359.82000     0.00000    12.46170
 22065.10000  1359.82000     0.00000     8.52080
 22140.90000  1359.82000     0.00000     7.09360
 22216.70000  1359.82000     0.00000     6.90490
 22292.50000  1359.82000     0.00000     7.11020
 22368.30000  1359.82000     0.00000     7.63710
 22444.10000  1359.82000     0.00000     6.96820
 22519.90000  1359.82000     0.00000     9.88880
 22595.70000  1359.82000     0.00000     6.84830
 22671.50000  1359.82000     0.00000     8.84390
 22747.40000  1359.82000     0.00000     8.77270
 22823.20000  1359.82000     0.00000     7.08730
 22899.00000  1359.82000     0.00000     7.38820
 22974.80000  1359.82000     0.00000     6.73930
 23050.60000  1359.82000     0.00000     6.74420
 23126.40000  1359.82000     0.00000     6.73860
 23202.20000  1359.82000     0.00000     6.73680
 23278.00000  1359.82000     0.00000     6.73800
 23353.80000  1359.82000     0.00000     6.73770
 23429.60000  1359.82000     0.00000     6.73860
 23505.40000  1359.82000     0.00000     6.73880
 23581.20000  1359.82000     0.00000     6.76360
 23657.10000  1359.82000     0.00000     7.19410
 23732.90000  1359.82000     0.00000     7.02360
 23808.70000  1359.82000     0.00000     6.73000
 23884.50000  1359.82000     0.00000     7.00440
 23960.30000  1359.82000     0.00000     7.16290
 24036.10000  1359.82000     0.00000     6.85420
 24111.90000  1359.82000     0.00000     6.74460
 24187.70000  1359.82000     0.00000     6.78150
 24263.50000  1359.82000     0.00000     6.74080
 24339.30000  1359.82000     0.00000     6.73820
 24415.10000  1359.82000     0.00000     8.05020
 24491.00000  1359.82000     0.00000     6.73690
 24566.80000  1359.82000     0.00000     6.73730
 24642.60000  1359.82000     0.00000     6.73790
 24718.40000  1359.82000     0.00000     6.75480
 24794.20000  1359.82000     0.00000     6.85150
 24870.00000  1359.82000     0.00000     6.75830
 24945.80000  1359.82000     0.00000     6.77800
 25021.60000  1359.82000     0.00000     6.75510
 25097.40000  1359.82000     0.00000     6.75430
 25173.20000  1359.82000     0.00000     6.75430
 25249.00000  1359.82000     0.00000     6.75190
 25324.80000  1359.82000     0.00000     6.77070
 25400.70000  1359.82000     0.00000     6.75630
 25476.50000  1359.82000     0.00000     6.77970
 25552.30000  1359.82000     0.00000     6.74970
 25628.10000  1359.82000     0.00000     7.09440
 25703.90000  1359.82000     0.00000     6.96720
 25779.70000  1359.82000     0.00000     6.76270
 21853.00000  1359.82000     0.00000     9.42830
 21842.40000  1364.54000     0.00000     8.62520
 21837.60000  1366.65000     0.00000     8.60800
 21789.90000  1387.90000     0.00000     8.72240
 21761.80000  1400.40000     0.00000    10.72500
 21737.50000  1411.25000     0.00000    10.22550
 21686.00000  1434.15000     0.00000    10.35510
 21685.00000  1434.61000     0.00000    10.35430
 21686.00000  1435.63000     0.00000    10.35910
 21761.80000  1435.63000     0.00000     7.38430
 21837.60000  1435.63000     0.00000     7.49700
 21913.50000  1435.63000     0.00000     7.64010
 21989.30000  1435.63000     0.00000     6.81610
 22065.10000  1435.63000     0.00000     7.20880
 22140.90000  1435.63000     0.00000     7.42820
 22216.70000  1435.63000     0.00000     7.08560
 22292.50000  1435.63000     0.00000     7.59810
 22368.30000  1435.63000     0.00000     6.74060
 22444.10000  1435.63000     0.00000     6.75460
 22519.90000  1435.63000     0.00000     8.59000
 22595.70000  1435.63000     0.00000     6.73870
 22671.50000  1435.63000     0.00000     7.29780
 22747.40000  1435.63000     0.00000     6.75410
 22823.20000  1435.63000     0.00000     6.73760
 22899.00000  1435.63000     0.00000     6.73740
 22974.80000  1435.63000     0.00000     6.73690
 23050.60000  1435.63000     0.00000     6.73680
 23126.40000  1435.63000     0.00000     6.73890
 23202.20000  1435.63000     0.00000     6.73780
 23278.00000  1435.63000     0.00000     6.73770
 23353.80000  1435.63000     0.00000     6.73790
 23429.60000  1435.63000     0.00000     6.73760
 23505.40000  1435.63000     0.00000     6.73980
 23581.20000  1435.63000     0.00000     6.73760
 23657.10000  1435.63000     0.00000     6.73670
 23732.90000  1435.63000     0.00000     6.77280
 23808.70000  1435.63000     0.00000     6.82120
 23884.50000  1435.63000     0.00000     7.17810
 23960.30000  1435.63000     0.00000     6.75760
 24036.10000  1435.63000     0.00000     6.73760
 24111.90000  1435.63000     0.00000     7.05230
 24187.70000  1435.63000     0.00000     7.25400
 24263.50000  1435.63000     0.00000     6.77020
 24339.30000  1435.63000     0.00000     6.73950
 24415.10000  1435.63000     0.00000     6.74240
 24491.00000  1435.63000     0.00000     6.74620
 24566.80000  1435.63000     0.00000     6.74520
 24642.60000  1435.63000     0.00000     6.76580
 24718.40000  1435.63000     0.00000     6.74090
 24794.20000  1435.63000     0.00000     6.76430
 24870.00000  1435.63000     0.00000     6.74420
 24945.80000  1435.63000     0.00000     6.76430
 25021.60000  1435.63000     0.00000     6.74600
 25097.40000  1435.63000     0.00000     6.74070
 25173.20000  1435.63000     0.00000     6.74030
 25249.00000  1435.63000     0.00000     6.74090
 25324.80000  1435.63000     0.00000     6.74050
 25400.70000  1435.63000     0.00000     6.77700
 25476.50000  1435.63000     0.00000     6.78810
 25552.30000  1435.63000     0.00000     0.00000
 25628.10000  1435.63000     0.00000     7.03310
 25703.90000  1435.63000     0.00000     6.85200
 25779.70000  1435.63000     0.00000     6.78780
 21682.70000  1435.63000     0.00000    10.35270
 21632.60000  1457.96000     0.00000     9.28750
 21610.20000  1467.90000     0.00000     8.51690
 21580.10000  1481.32000     0.00000    10.13110
 21534.40000  1501.66000     0.00000    10.39370
 21527.60000  1504.67000     0.00000    10.40230
 21761.80000  1511.44000     0.00000     6.80300
 21837.60000  1511.44000     0.00000     6.87660
 21913.50000  1511.44000     0.00000     9.55820
 21534.40000  1511.44000     0.00000    10.41870
 21989.30000  1511.44000     0.00000     8.47160
 22065.10000  1511.44000     0.00000     6.98600
 21610.20000  1511.44000     0.00000     9.42560
 22140.90000  1511.44000     0.00000     6.89380
 22216.70000  1511.44000     0.00000     6.75660
 21686.00000  1511.44000     0.00000     8.61630
 22292.50000  1511.44000     0.00000     6.74750
 22368.30000  1511.44000     0.00000     6.85330
 22444.10000  1511.44000     0.00000     6.74390
 22519.90000  1511.44000     0.00000     6.81180
 22595.70000  1511.44000     0.00000     6.74490
 22671.50000  1511.44000     0.00000     7.00770
 22747.40000  1511.44000     0.00000     6.74340
 22823.20000  1511.44000     0.00000     6.74530
 22899.00000  1511.44000     0.00000     6.73800
 22974.80000  1511.44000     0.00000     6.73780
 23050.60000  1511.44000     0.00000     6.74690
 23126.40000  1511.44000     0.00000     6.78190
 23202.20000  1511.44000     0.00000     6.74200
 23278.00000  1511.44000     0.00000     6.73750
 23353.80000  1511.44000     0.00000     6.73940
 23429.60000  1511.44000     0.00000     6.73750
 23505.40000  1511.44000     0.00000     6.73720
 23581.20000  1511.44000     0.00000     6.73670
 23657.10000  1511.44000     0.00000     6.73700
 23732.90000  1511.44000     0.00000     6.73770
 23808.70000  1511.44000     0.00000     6.83770
 23884.50000  1511.44000     0.00000     7.17530
 23960.30000  1511.44000     0.00000     6.74020
 24036.10000  1511.44000     0.00000     7.14650
 24111.90000  1511.44000     0.00000     7.14110
 24187.70000  1511.44000     0.00000     6.74240
 24263.50000  1511.44000     0.00000     6.76710
 24339.30000  1511.44000     0.00000     6.76010
 24415.10000  1511.44000     0.00000     6.74220
 24491.00000  1511.44000     0.00000     7.03280
 24566.80000  1511.44000     0.00000     7.10570
 24642.60000  1511.44000     0.00000     7.26820
 24718.40000  1511.44000     0.00000     6.76360
 24794.20000  1511.44000     0.00000     6.74530
 24870.00000  1511.44000     0.00000     6.76610
 24945.80000  1511.44000     0.00000     6.77140
 25021.60000  1511.44000     0.00000     6.75690
 25097.40000  1511.44000     0.00000     6.78910
 25173.20000  1511.44000     0.00000     6.75590
 25249.00000  1511.44000     0.00000     6.75490
 25324.80000  1511.44000     0.00000     6.75430
 25400.70000  1511.44000     0.00000     6.74110
 25476.50000  1511.44000     0.00000     6.76370
 25552.30000  1511.44000     0.00000     6.76540
 25628.10000  1511.44000     0.00000     7.41580
 25703.90000  1511.44000     0.00000     6.87520
 25779.70000  1511.44000     0.00000     6.76610
 21512.40000  1511.44000     0.00000    10.04090
 21475.20000  1528.02000     0.00000    10.80610
 21458.60000  1535.41000     0.00000     7.04720
 21422.70000  1551.38000     0.00000     6.22660
 21382.80000  1569.16000     0.00000    10.29870
 21370.30000  1574.73000     0.00000     9.91890
 21610.20000  1587.24000     0.00000     7.08580
 21686.00000  1587.24000     0.00000     7.15490
 21761.80000  1587.24000     0.00000     6.73990
 21837.60000  1587.24000     0.00000     7.74690
 21913.50000  1587.24000     0.00000     7.08220
 21989.30000  1587.24000     0.00000     6.89350
 22065.10000  1587.24000     0.00000     6.85500
 22140.90000  1587.24000     0.00000     6.84000
 22216.70000  1587.24000     0.00000     8.14460
 22292.50000  1587.24000     0.00000     6.73740
 22368.30000  1587.24000     0.00000     6.75210
 22444.10000  1587.24000     0.00000     6.74200
 22519.90000  1587.24000     0.00000     6.76500
 22595.70000  1587.24000     0.00000     6.73820
 22671.50000  1587.24000     0.00000     6.75070
 22747.40000  1587.24000     0.00000     6.73760
 22823.20000  1587.24000     0.00000     6.73780
 22899.00000  1587.24000     0.00000     6.73790
 22974.80000  1587.24000     0.00000     6.73800
 23050.60000  1587.24000     0.00000     6.73800
 23126.40000  1587.24000     0.00000     6.73750
 23202.20000  1587.24000     0.00000     6.73690
 23278.00000  1587.24000     0.00000     6.73700
 23353.80000  1587.24000     0.00000     6.73690
 23429.60000  1587.24000     0.00000     6.73700
 23505.40000  1587.24000     0.00000     6.73750
 23581.20000  1587.24000     0.00000     6.73650
 23657.10000  1587.24000     0.00000     6.73750
 23732.90000  1587.24000     0.00000     6.73660
 23808.70000  1587.24000     0.00000     6.82810
 23884.50000  1587.24000     0.00000     6.77180
 23960.30000  1587.24000     0.00000     7.43880
 24036.10000  1587.24000     0.00000     6.82540
 24111.90000  1587.24000     0.00000     6.75350
 24187.70000  1587.24000     0.00000     6.82830
 24263.50000  1587.24000     0.00000     6.83960
 24339.30000  1587.24000     0.00000     7.06200
 24415.10000  1587.24000     0.00000     7.14520
 24491.00000  1587.24000     0.00000     6.75980
 24566.80000  1587.24000     0.00000     6.92430
 24642.60000  1587.24000     0.00000     6.73800
 24718.40000  1587.24000     0.00000     6.74390
 24794.20000  1587.24000     0.00000     6.94720
 24870.00000  1587.24000     0.00000     7.25450
 24945.80000  1587.24000     0.00000     6.95350
 25021.60000  1587.24000     0.00000     6.74600
 25097.40000  1587.24000     0.00000     6.75930
 25173.20000  1587.24000     0.00000     6.73910
 25249.00000  1587.24000     0.00000     6.74060
 25324.80000  1587.24000     0.00000     6.74080
 25400.70000  1587.24000     0.00000     6.74070
 25476.50000  1587.24000     0.00000     6.74100
 25552.30000  1587.24000     0.00000     6.76810
 25628.10000  1587.24000     0.00000     6.91050
 25703.90000  1587.24000     0.00000     6.71130
 21382.80000  1587.24000     0.00000    10.39400
 25779.70000  1587.24000     0.00000     7.45110
 21342.20000  1587.24000     0.00000    11.52980
 21458.60000  1587.24000     0.00000    10.49660
 21534.40000  1587.24000     0.00000     7.41000
 21317.80000  1598.09000     0.00000     9.45520
